close,sma5,sma20
11.5713,11.540196933888001,11.835809599999997
11.1948,11.465171701760005,11.7740456
11.2184,11.419911002112002,11.721409600000001
11.1397,11.408670679296003,11.6665256
10.7528,11.411566631936003,11.6380696
10.7561,11.266903893248003,11.600967599999997
10.7487,11.102556436224003,11.566711599999998
11.2474,11.143282621952004,11.547669599999999
11.1792,11.122656184320002,11.528685600000001
11.1209,11.071771972864001,11.516699600000003
11.0306,11.066705116672003,11.507891600000002
11.036,11.050001158144001,11.516383600000001
11.3574,11.059552087552001,11.5329536
11.2954,11.107164588544004,11.556673600000002
11.1482,11.114378459648004,11.551745599999999
10.9293,11.144297148672003,11.551021599999999
10.9838,11.103044069888,11.551745599999999
11.2289,11.120390362368003,11.5671436
11.6724,11.218672429056,11.5902696
11.9949,11.374642718976,11.6201576
12.113,11.565451752960005,11.632153600000002
11.7587,11.595779903232001,11.6282956
11.6799,11.592847073024004,11.628837599999997
11.717,11.588297397760003,11.640003599999998
11.6891,11.615772784384001,11.653097599999999
11.5479,11.635094992640001,11.651673599999997
11.3459,11.636781556480003,11.6295796
11.6528,11.683270462464002,11.609621599999999
12.1685,11.796167483648002,11.559753599999997
11.6384,11.717060645888003,11.506527599999997
11.8937,11.741812159744002,11.489411599999997
11.9187,11.782169205504003,11.451063599999996
11.9232,11.806630689792001,11.449737599999994
11.937,11.81375300864,11.429021599999997
12.5558,11.935050425856,11.423265599999995
12.6986,12.128951761408002,11.421345599999997
12.4312,12.258617491456006,11.420749599999997
13.189,12.373545175552003,11.447011599999996
14.4303,12.819161926400005,11.516785599999999
13.7685,13.012384984320004,11.616409999999998
13.2476,13.060031967232005,11.675483999999999
13.3313,13.116137778432005,11.721253999999998
12.8779,13.151544152832004,11.760303999999998
13.1009,13.160581613824005,11.804700000000002
12.8231,13.057195470592005,11.84293
13.0983,13.167126570752004,11.879988
13.2748,13.355265722368005,11.900598
13.0734,13.210067285504003,11.919202
13.2248,13.143099813888004,11.94988
13.1727,13.160253874944004,11.977764
13.1997,13.107288782080005,12.010332
13.4524,13.206241579008005,12.055484000000003
13.277,13.183107578368004,12.096656000000003
13.0357,13.190562781440004,12.134576000000003
12.8543,13.146999654144004,12.176606000000001
12.6671,13.023988272896005,12.214826000000002
12.2191,12.883331182336004,12.244234000000004
12.0537,12.710412202240004,12.260360000000002
11.7555,12.523053640448005,12.271886000000002
11.7857,12.409499732224006,12.285182000000002
11.9335,12.290757996288004,12.303240000000002
11.963,12.192819659264005,12.32178
11.9382,12.117548631552005,12.333396000000004
11.9834,12.065593346560002,12.347156000000002
11.9516,11.982665135104003,12.363224000000002
12.005,11.964932495872,12.384738000000002
12.5885,12.049622270208,12.416832000000001
12.0226,12.048271191552002,12.432706000000001
12.099,12.078254333440002,12.441238
12.1754,12.101642889728002,12.444848000000002
12.0715,12.092285712128005,12.444018000000003
12.036,12.087095211008002,12.449564
11.969,12.059208045056005,12.455346000000002
11.414,11.937333662720004,12.449286000000003
11.532,11.934582974464004,12.446144000000004
11.4997,11.771652567296002,12.445180000000002
11.0851,11.644596288256004,12.439964000000002
10.4446,11.414851265024001,12.415800000000004
11.1828,11.354495790080003,12.396086000000004
10.9982,11.278471902720003,12.383282000000003
10.7661,11.167004934400005,12.360730000000006
10.7526,11.009633108480003,12.337408000000005
10.801,10.983744178688003,12.314964000000007
11.0907,11.000800110336002,12.298038000000004
11.0025,10.945493418240002,12.266972000000004
10.8735,10.845128279808003,12.230470000000004
10.8088,10.936942150655998,12.198022000000003
10.8337,10.891517127936,12.150916000000004
10.6555,10.813161767680002,12.075420000000003
10.5245,10.753617474816002,12.01054
10.2899,10.667370117888003,11.951386
9.87796,10.548370970112003,11.882319200000001
10.1015,10.447158772480003,11.8267912
9.96648,10.333708931072003,11.764102799999998
10.2175,10.301783257856004,11.711990799999999
10.0591,10.256588627712004,11.6512068
9.99118,10.179589303040004,11.585534400000002
9.47616,10.021320920064003,11.513589600000003
9.66276,9.918121257062403,11.4423488
9.57928,9.7950633547776,11.370480399999998
9.62082,9.790217714739203,11.2989028
9.90572,9.795196094156802,11.2279692
9.84362,9.838572209408003,11.159301599999997
9.23167,9.695931679411201,11.083220999999996
9.40205,9.628039275443202,11.014175999999997
9.32811,9.498928606080002,10.947396199999998
8.99847,9.4238819129088,10.882983599999998
8.72482,9.272865034393602,10.816405999999997
8.17412,9.058691431936001,10.744778399999998
8.58754,9.002699776256003,10.680815199999994
8.4525,8.884324900096,10.611195199999996
7.75996,8.577317381427202,10.527134399999996
7.92134,8.468989921638402,10.446797199999997
7.44368,8.254003878502402,10.356002799999994
6.82166,7.923291570944001,10.253403999999994
7.86893,7.875690575488003,10.170682599999994
8.38148,7.902934757580802,10.086542199999993
8.23051,8.023938099174403,10.010700399999992
8.44601,8.090227717350402,9.937640599999995
8.12516,8.004263028531202,9.856635799999994
8.19362,8.063794479769602,9.779078199999994
8.52221,8.091367143859202,9.708802399999994
8.42285,8.074177603916802,9.637879399999994
8.26523,8.252950283136002,9.574903999999993
7.82847,8.236847522995202,9.500833399999994
7.85821,8.140857168000004,9.428003599999993
7.87659,8.116927654784003,9.363833399999995
7.86532,8.0235423657984,9.312247799999996
7.64382,7.956786438297602,9.241468199999996
7.66004,7.941539753881602,9.174704999999996
7.9144,7.922775929651203,9.117670999999998
7.585,7.8340653454336024,9.054318999999996
7.16615,7.641861341465602,8.981621999999996
7.26577,7.570634708403201,8.905123399999995
7.17508,7.493990688563201,8.828574999999995
7.27409,7.448497917056002,8.756586799999997
7.17082,7.363233106892801,8.683827199999996
7.52011,7.396785497062402,8.617555399999997
8.28416,7.6084000189440015,8.570128599999995
8.15998,7.6745046955520015,8.522838199999997
7.9691,7.6772066610688015,8.476422199999996
8.17257,7.789650098918401,8.442314399999997
8.37851,7.895249873382403,8.407854599999997
9.72525,8.274538795955202,8.40303
11.2516,8.856090371993602,8.423712
10.2544,9.182633207808001,8.427618
10.2547,9.499595621324803,8.432888400000001
9.86719,9.556447339596803,8.440709
10.2898,9.677498391756803,8.453249800000002
10.3256,9.8344279945216,8.468176200000002
10.5496,10.005103194521602,8.4867518
9.71776,10.128390938624003,8.482992600000001
9.86133,10.279841980032003,8.483346800000001
9.7695,10.043931665664005,8.494103400000002
9.64666,9.964517597849603,8.498995600000002
9.90426,9.900455366502404,8.510518600000001
9.6365,9.904386047232004,8.523279200000001
10.3023,9.988773832448002,8.554828800000001
10.2278,10.066643837030403,8.5959024
10.3972,10.021107394764805,8.6320956
10.6006,10.156275555020803,8.6750576
10.9092,10.2945352300544,8.738042400000001
10.7032,10.359780878336004,8.7936796
10.8208,10.4865591894016,8.861222
10.6325,10.479809212672,8.9374388
10.5705,10.587309533440003,8.9914702
10.5891,10.577668406016002,9.0356226
10.5373,10.592331207936,9.0817584
10.565,10.614164852224,9.124138199999999
10.484,10.629551472640001,9.171315
10.5712,10.590232326144001,9.218866599999998
10.7275,10.633469865728003,9.262972399999999
10.7321,10.627922694400002,9.309157399999998
10.8214,10.658296656384003,9.3602808
11.1145,10.752033774848002,9.4260014
11.4335,10.881374541568002,9.4975072
11.353,10.97941746432,9.567035399999998
11.3894,11.050542335488,9.637516999999999
11.5153,11.155197654272003,9.7149466
11.4312,11.231376354304,9.790369799999999
11.0322,11.192158484992005,9.8527258
11.2789,11.221492431104,9.9266038
11.3495,11.286433160960003,10.010270799999999
11.3992,11.351801984000002,10.0929394
11.2695,11.324537060096002,10.1748278
13.0252,11.669555173376,10.28985
12.9197,11.936482150656003,10.404827599999999
12.9037,12.118638009600003,10.5124994
12.6765,12.176657534208005,10.600346199999999
12.8102,12.336477540864003,10.693350599999999
12.7585,12.430357804288002,10.789138600000001
12.4301,12.436976864512003,10.8742892
12.6684,12.465853452288004,10.960087000000001
12.5997,12.728268826880003,11.017576000000002
13.1194,12.792335091200004,11.054932
13.0692,12.845560589312004,11.111228
13.5487,12.955694203648005,11.177108000000002
14.52,13.286500273152003,11.270164200000002
15.3965,13.701561161984003,11.3722982
15.8172,14.080611827712003,11.482130199999999
17.349701,14.766413746752002,11.618132219999998
19.030199,15.609950039488004,11.804381
19.459,16.449512984832005,11.996334399999999
18.6189,16.876652657920005,12.173322399999996
19.302299,17.426139326912004,12.366435179999998
19.6057,17.992417140736006,12.560463979999998
18.888599,18.289295351180805,12.745505959999997
16.6513,18.018161679114243,12.872485959999997
17.7547,18.17115814566912,13.023023959999996
19.3323,18.628939140003844,13.201725959999997
21.4725,19.255204007987203,13.419163959999997
23.4377,19.97894689309696,13.669733959999997
28.592899,21.793461575575044,14.027527939999995
28.6546,23.206411053352966,14.384203939999995
35.055901,25.48006137571584,14.872671959999993
46.345798,29.352923511936005,15.588177919999994
46.827999,32.99603445062401,16.312955899999995
34.160198,33.440609048192,16.785413859999995
44.740101,35.987760220019204,17.468915879999994
43.390202,37.732013255080965,18.127039919999998
43.1451,39.50654970123264,18.778517919999995
42.342098,40.08194072902145,19.410809879999995
43.678398,41.66040025968128,20.069735839999996
53.107498,45.46512413243905,20.915457799999995
51.25,46.68681922861057,21.718167799999996
50.521599,45.75353171391233,22.49992978
49.666901,47.956216114250246,23.266207799999997
50.774899,48.33877231459073,24.053917779999995
53.126099,49.26334061810434,24.886133759999996
52.205799,49.74405519046402,25.70162574
50.0373,49.98205930229761,26.48172774
50.699501,51.39110002092289,27.270139760000003
48.748699,50.61331065541377,28.01812374
44.3564,49.26416419703809,28.67726774
44.641899,48.22499553394434,29.34471572
45.304001,47.789509601344015,29.990291739999996
43.2421,47.195600403148816,30.596739739999997
42.162601,46.06547994744065,31.181917759999997
44.307098,45.422752549002254,31.814529719999996
43.266998,45.080480752901124,32.42366568
43.4352,44.48959239010305,33.03719968
43.4072,43.683589519605775,33.65674168
46.2873,44.242650642810894,34.32911968
50.219398,45.526865940392966,35.08151364
47.5741,45.659569084733455,35.77060764
49.101501,46.20306756462848,36.49125366
48.718498,46.99398316674561,37.19464961999999
48.3046,47.11650667450368,37.87034162
50.7075,47.857281029888,38.57656161999999
48.305302,47.94312712752641,39.22632365999999
49.672199,48.67550198043393,39.87277362
48.2244,49.113038844180494,40.456657639999996
48.553001,48.64598538790146,41.038537659999996
48.4893,48.8196526022861,41.63594566
50.031502,49.01061668935169,42.250529719999996
49.891201,49.13118110229762,42.85623973999999
52.720299,50.17151646044929,43.53287373999999
62.167702,52.24833601059329,44.44320178
70.159203,56.013971218224654,45.49129184
68.3769,58.292236682199054,46.47218384000001
79.021202,62.48213382539778,47.623157880000015
76.296997,65.2365566568269,48.680343820000004
77.263802,67.84899657401859,49.653761880000005
79.718201,70.20400657775873,50.67503390000001
96.9814,75.93920036805633,51.913543880000006
94.398499,80.89906906060546,52.8745979
97.813499,85.3545561560141,53.894307899999994
94.007301,86.84588846554371,55.09124996
91.420403,89.18944540302083,56.024856
91.162903,89.2185003167104,56.98031002
89.524902,89.40954302388738,57.90790606
89.8797,89.83299827649537,58.8586581
88.655403,91.91450656898817,59.75819820000001
90.835403,91.3520147513216,60.5127563
90.786499,91.6972651421773,61.303486279999994
92.414902,91.3299332658637,62.14135234
89.438004,90.60433984056321,62.9367744
89.860397,90.42099020749058,63.71848435999999
96.906303,91.49820399331074,64.59408844
129.526993,99.15158197610754,66.14051231999998
126.521004,104.46114401914883,67.67018639999999
157.936996,115.44890906235906,69.81493629999999
174.261002,127.20476386611715,72.32518236
181.951996,138.37277084382208,75.07709428
190.046005,148.30786518900996,77.9851764
174.445999,153.59218457999106,80.56801636000002
160.403,155.9000331590144,82.91123436
157.757996,160.64990062480388,85.22314226
170.511002,162.21866388587011,87.74722034
194.908997,172.97331357780226,90.78006032000002
231.910995,186.9518208594202,94.54957622000002
230.669006,196.7275256282778,98.29481234
222.238998,202.91617960101377,101.81384629999998
223.774994,204.9941451187047,105.28495822000001
224.376007,206.9856980748775,108.82099636000001
245.332001,214.2999522324711,112.74560636
248.464005,222.84444227646725,116.74051650000001
264.466003,234.44339787782917,121.06374456000002
258.071014,244.13524520528387,125.21101484
261.665985,247.47469622244614,129.4782285
281.737,253.19570045717512,134.11952452000003
337.667999,270.2963180590772,139.9083965
340.609009,284.4395228466202,145.74951665999998
401.48999,310.66228217995774,152.80953046000002
397.536987,328.4575936049332,159.75964016
359.053009,336.7244284989671,165.94287631999998
361.933014,340.9078247050087,172.12713062
370.22699,347.2541666038528,178.28831637999997
379.414001,356.3800195150362,184.47341233999995
371.458008,366.9025488225793,190.53503449999997
370.056,367.92797473828864,196.35573046
359.005005,374.3146877388622,202.00989061999994
336.872009,366.2955889096525,207.20205475999998
336.371002,355.14543943616,212.33511078
341.739014,352.8507020766567,217.23026306
323.696014,348.13296307613183,221.81621336
303.247986,340.3890274044365,225.92490310000002
272.691986,325.7817838191054,229.49859679999997
293.088013,319.05485532688647,233.531949
327.927002,319.3460452204698,238.26723098
302.882996,313.0827949394228,242.53439286000005
294.915985,309.38218893028613,246.63511856000008
274.601013,303.14643611874567,250.35403076000006
287.987,297.6928584286926,254.29706270000003
282.89801,291.9894008827137,258.13929292
273.303009,284.150965609403,261.75705505999997
268.773987,283.813078291689,265.34377472
270.549011,285.8362747827482,268.957547
245.990997,274.5058696408602,271.93924088
251.697006,268.87478279731715,274.38264114000003
242.136993,260.8005954516301,276.69496092
215.356995,253.50851212348167,277.8433609
197.404007,241.60457842317066,278.306221
230.774002,238.15064390415876,279.28266112
209.733002,231.859240480425,279.67640106000005
199.662003,225.65803267276547,280.18072114
170.654999,211.3613050949402,280.38576112
157.363007,201.32749303987973,280.37786134
193.423996,198.4636704073933,280.83612122
234.391006,202.05478703851014,281.6257614
199.703003,199.17482097063686,280.98160156
227.264999,209.27170148878082,280.91352141999994
218.304993,208.2542845761767,280.83484131999995
229.475998,211.1469206564711,280.94886139999994
225.951004,210.21448315221,280.98036134
224.710999,211.3297653549338,280.5679413
206.710007,215.24583769696005,279.73286134
203.953003,218.48576976272133,278.52260134000005
204.317993,210.99646945865987,277.44754092000005
193.123001,211.12108424919305,276.07668124
205.789001,208.85207595116805,274.55772126
197.977997,208.17660707151109,271.76392122000004
203.871002,206.84236937131524,269.02916108000005
226.768997,210.66126424324358,265.53474122
219.951996,210.1033583466087,261.9830414
225.341995,212.78104686432007,259.30882112
223.072998,214.8884252199988,256.5316208
256.506989,221.70957158478086,254.25722077999998
261.566986,231.3810562106727,251.90028048000005
269.179993,237.89246835825926,249.85472018000002
296.769012,250.45872282880006,248.38898042
296.027008,262.64569672769545,247.12942047999996
295.891998,268.37999459616265,246.30982025999998
308.864014,277.20023189663243,245.7596805
310.601013,283.5758484951271,245.13692047999993
298.063995,290.96091210609416,244.62428009999994
300.096985,293.46726798590214,244.56126007999995
289.817993,293.75921349150985,244.90378021999993
302.266998,299.1637058411367,245.08735991999998
301.457001,299.5227747818625,244.5579598999999
295.589996,298.71809829003274,244.4120999
297.470001,300.20955334712585,244.4631802199999
301.428009,300.68638053701886,244.9997201399999
321.591003,303.18461495776006,245.67180019999995
314.785004,305.77755606505474,246.30954007999992
317.519012,306.74622429967366,247.1938601399999
325.610992,312.19005500669954,248.33060023999994
331.915009,316.02632984833286,249.55792019999998
333.881989,318.8100055974016,251.31574003999995
347.893005,324.87893547765,253.23966001999997
347.747009,329.9837850232858,255.35186033999994
370.666992,340.82665766298624,258.45806028
378.484985,347.4448374078388,262.0796798399999
383.041992,354.93122066836486,265.12503963999995
387.740997,362.5792631053133,268.68519954
348.984009,360.70632312326404,271.67163966
347.484009,358.3258638852327,275.20821985999993
295.17099,347.57541584267784,277.96437951999997
312.988007,340.63833882272513,280.35565973999996
334.338013,342.45454170223877,282.35459987999997
329.428009,340.898548419771,284.9491
296.497009,332.6298716618369,286.3337402
294.404999,325.6155869044301,287.85574032000005
288.747009,313.03999645006087,289.0411605400001
294.532013,309.1370731680487,290.41278072000006
291.463989,298.58112177943815,291.74784052000007
277.112,296.6786569650279,293.15588038000004
213.908005,282.99007587012875,293.35498042
250.464005,275.8258521147521,294.27790066
246.522003,265.5451582910337,295.34588069999995
251.748993,262.50514040367364,296.26508054
293.497009,267.9441115600922,298.17546078
282.803986,271.6925365414247,299.75412046
283.742004,273.6906468224103,300.89358059999995
258.579987,268.7422235020673,301.66614042000003
264.309998,259.3726817922304,302.44550048
286.167999,269.6382084985524,303.7074005
282.483002,271.6780806466305,304.22692076000004
292.332001,276.5104194393831,304.84222106000004
287.437988,284.29925700753415,305.20738096
306.46701,287.29761435351554,305.40134092000005
299.154999,289.79498992759557,305.46390074000004
291.46701,286.7522051884391,305.37540098
301.464996,290.4638324085863,305.22742062000003
302.337006,295.7721983597108,305.06214048
297.475006,295.61816796274184,305.0503607
292.463013,296.30904723904774,304.89768126
292.65799,294.9219724855757,304.95448120000003
295.863007,297.66421148736265,304.82640138
308.588013,298.8675702863591,304.96902162
311.123993,300.2869904126183,305.27970156
308.608002,303.2930996955904,305.50246158000004
297.391998,302.2299185574657,305.42174136000006
299.869995,301.1053672524365,304.9873212
303.455994,300.9027942887373,304.76074100000005
304.135986,301.5756020009421,304.49308048
338.756989,309.4420495006951,304.75600041999996
339.627991,317.18715919466246,304.91026006
336.595001,321.40910102958344,304.9645203
333.384003,323.46639082797833,304.67434025999995
317.082001,320.6841262882637,304.0610401
314.319,319.74369215794184,302.9340802599999
308.088013,317.8938609647438,301.52614081999997
304.006012,315.2075581530932,299.9454212199999
300.187012,316.8502012862158,298.19434151999997
295.446014,312.68626773849616,297.12358162
286.950012,307.1319355639502,295.9129016799999
298.328003,304.9401761949876,295.9760419399999
297.924988,301.34912088569865,295.67478155999993
296.527008,300.0138545918772,294.9185614599999
297.423004,298.6593755551643,294.27846135999994
296.298004,297.6392243442176,294.2744812599999
305.088013,298.6164045721421,294.4881415399999
307.751007,299.80699907770116,294.86822149999995
305.878998,299.8810847766375,295.09516119999995
291.694,299.7707959225345,295.09976141999994
287.428986,297.2483421803777,295.30610113999995
305.710999,298.75323984491274,297.14216102
300.468994,299.21664922334725,298.14226080000003
296.263,298.4749244346778,299.13708074000004
298.891998,299.7381141848218,300.07994084000006
294.658997,299.0797117522151,300.10318060000003
309.070007,300.82651400699655,300.6285010200001
320.884003,302.93413360235263,301.3713410000001
299.252991,301.62546459291394,302.1848010800001
314.681,306.6903419224577,303.1922211200001
307.90799,306.2303015367015,303.6270209400001
316.716003,307.7629228706996,304.31168096000005
337.631012,314.0893988350362,305.21766118000005
333.356995,317.37477429118724,306.1360413200001
330.924011,322.0188346533351,306.6251813400001
332.394012,325.6795178243892,307.2899616000001
347.612,327.16274897453064,308.41286140000005
354.385986,334.678108695168,309.47128119999996
366.730011,340.17943114221316,310.75914129999995
360.401001,345.405936606825,312.0176612
380.652008,355.26231587453964,313.7814411
410.165985,365.6694008484583,316.13160099999993
474.911011,387.1911732940263,319.71256108
466.276001,403.2054390295988,322.86632084
471.329987,418.8728723977703,326.07044071999997
480.355011,432.0784891286401,329.5053808999999
472.902008,441.8999798927873,333.0155810999999
427.52301,438.1751205715407,335.56864139999993
447.114014,442.68094340648463,338.44180179999995
466.540009,451.41405546237195,341.68988225999993
463.449005,462.5109756589185,344.1837225799999
465.852997,462.0204085036775,346.70822269999996
470.20401,464.3354633212059,349.38040288000013
463.281006,465.33589007339015,351.9783429400002
428.588013,456.98598952927506,354.20846318
434.40799,446.37972361294345,356.61024298000007
456.031006,450.9394401364737,359.56910284
473.502014,458.0592678222183,362.95902287999996
441.721008,454.37674832365576,365.7897028
515.135986,466.85125420329484,370.1835022400001
651.43103,504.3511924419943,377.47312260000007
702.767029,543.1051698857806,385.56190312000007
695.815979,568.9909170106447,393.51972294
684.447998,592.863477298468,401.2781427399999
696.208984,616.4347707188019,409.2538623399999
719.974976,639.4877307746715,417.7274017799999
794.64502,666.2536142008629,427.5185419199999
826.822998,708.2210825090203,437.89998173999993
819.085999,748.6872769505563,448.1641217599999
821.062988,770.0526203108353,458.7515015199999
674.859985,750.0811391104539,466.5001215
719.387024,742.416531506596,474.77364200000005
694.14801,734.3413600252367,482.6472223200001
765.833984,743.8297022700956,492.03864200000004
773.835999,759.8530052714166,501.53752202000004
762.84198,764.7696553159273,510.90118168000004
737.02301,758.1818838254235,519.46024174
753.59198,757.5292500321999,528.11440128
717.257019,729.8517689363226,536.4744818400001
756.732971,741.2043273582055,545.3155212600001
772.640991,744.1041369705242,554.6101812800001
884.44397,781.7936321361665,565.96474062
962.719971,819.0529121816553,578.4665198000001
980.921997,849.9511368935555,591.4178198400001
997.719971,876.0395402221442,604.75373904
1041.680054,911.3914924864157,618.9394598800001
1153.170044,954.870406876744,635.0506207600001
1148.530029,998.9007038894722,650.9335016200001
1299.73999,1061.2036994129564,669.5937012
1255.819946,1115.132890555377,687.5020801000002
1154.930054,1133.5983502554473,702.9876410200002
1273.199951,1163.9617049790747,720.2483203400001
1396.420044,1212.7079586885432,738.6785010000001
1366.77002,1249.4205934137858,756.6883813800002
1291.920044,1272.8844166835715,773.1001825200001
1053.689941,1228.4227492756713,784.5668811199998
1014.25,1205.8832568369257,795.39384096
1036.280029,1166.0677627502007,807.56898134
1039.099976,1127.1329933177549,819.4087005799998
1155.150024,1148.610316320338,833.1809008800001
1049.579956,1145.3425651826792,844.9035199000001
1003.26001,1112.946495289718,855.6516601599999
986.229004,1077.5568033121997,865.9721600400001
1058.780029,1041.826745283894,877.8821405
1056.030029,1039.3738627536413,890.43098082
1055.170044,1045.489919443067,902.8462218999999
1107.069946,1058.184411633874,915.8670007000001
1246.01001,1111.3255050839502,931.3171606199999
1182.359985,1111.3630263953946,946.1299401599999
1071.130005,1097.099464203113,957.24982054
1118.310059,1099.0557202316163,966.58740112
1036.790039,1096.3402177248643,973.2678613200001
915.784973,1059.8600700278914,977.6672412000001
964.018982,1040.576427189499,983.2586608800002
834.682007,1006.3634300814622,986.0281213400003
697.950989,963.3291615834245,985.5876416000002
793.122009,920.7447693240963,985.5571813800001
757.067993,873.0803788581916,984.1620812800002
817.807007,868.3581041413506,984.1365014400003
883.86499,860.518049442166,985.3925414800002
860.414978,844.2564101187229,989.1036413400003
814.659973,844.81098179529,991.0091003200002
868.70697,832.2308645053392,994.5002795200002
845.257996,816.4845642211843,996.0887597600002
923.560974,850.67348425279,999.0832592600003
936.976013,863.0949018894364,1002.5659399200003
944.210022,887.4701783715893,1006.7096801600003
974.11499,913.6652930917941,1011.1201403600004
923.921021,912.5690313412225,1015.2534204000004
943.86499,912.6870902572495,1018.9960607800004
895.370972,916.4779317483625,1021.4506604000002
849.971008,900.0292789844789,1020.7612011600002
812.844971,893.1020651903771,1017.7637011600002
864.189026,889.1199934079132,1015.4290417400002
840.515015,880.3699299786422,1012.28494262
844.809998,877.2717204437865,1008.3475415
869.315002,868.9434562765467,1002.6704406600002
878.265015,873.4846022277198,997.26514038
855.198975,863.318719864625,988.3743200799998
872.200012,859.0014982723382,980.7019214
856.853027,853.5888316820867,974.7403808599998
857.224976,861.2073429540765,966.42088136
866.677979,859.1239981941942,955.8260400599997
853.684021,858.6124656154141,945.5643200799999
816.950989,853.5691762538423,936.0649389799999
752.830994,834.6227902135042,930.0477600399997
704.596008,805.5215622880464,923.8546801999997
728.916016,792.4822935902212,917.7073999399998
686.890015,769.3040004138268,910.6632007199998
723.338989,760.1609202807733,902.0269800199999
699.830994,749.363695610056,895.03200078
690.827026,735.9123421675572,888.7833410999999
614.291016,706.6578528364547,881.3445813400001
611.304016,678.9810454208924,872.39506108
601.666016,657.0440493056822,863.3077808200002
552.778992,639.4552140632477,853.2599597800003
538.643982,613.6523332794524,841.8914405000003
556.726013,607.159167701773,828.1057605600005
557.174988,594.007142082683,815.6020606200003
561.731995,586.3436205382018,805.4141004200003
539.702026,566.7428122581762,793.8419397600004
539.619019,560.917145253005,783.8985193600003
526.439026,552.7279309399399,776.1116004200002
524.286987,540.4782368619905,767.3169605200002
489.950989,528.4756183621352,760.42234016
450.115997,515.2306232081537,755.4656403199999
